Source,InformationFlow,Destination,SourceLayer,DestLayer
Bangkok Emergency Vehicle OBE 10,decision support information,Bangkok Emergency Vehicle OBE 12,Physical,Physical
Bangkok Emergency Vehicle OBE 10,incident scene status,Bangkok Emergency Vehicle OBE 12,Physical,Physical
Bangkok Emergency Vehicle OBE 10,incident scene images,Bangkok Emergency Vehicle OBE 12,Physical,Physical
Bangkok Emergency Vehicle OBE 10,decision support information,Bangkok Emergency Vehicle OBE 13,Physical,Physical
Bangkok Emergency Vehicle OBE 10,incident scene status,Bangkok Emergency Vehicle OBE 13,Physical,Physical
Bangkok Emergency Vehicle OBE 10,incident scene images,Bangkok Emergency Vehicle OBE 13,Physical,Physical
Bangkok Emergency Vehicle OBE 10,decision support information,Bangkok Emergency Vehicle OBE 14,Physical,Physical
Bangkok Emergency Vehicle OBE 10,incident scene status,Bangkok Emergency Vehicle OBE 14,Physical,Physical
Bangkok Emergency Vehicle OBE 10,incident scene images,Bangkok Emergency Vehicle OBE 14,Physical,Physical
Bangkok Emergency Vehicle OBE 10,decision support information,Bangkok Emergency Vehicle OBE 15,Physical,Physical
Bangkok Emergency Vehicle OBE 10,incident scene status,Bangkok Emergency Vehicle OBE 15,Physical,Physical
Bangkok Emergency Vehicle OBE 10,incident scene images,Bangkok Emergency Vehicle OBE 15,Physical,Physical
Bangkok Emergency Vehicle OBE 11,decision support information,Bangkok Emergency Vehicle OBE 01,Physical,Physical
Bangkok Emergency Vehicle OBE 11,incident scene status,Bangkok Emergency Vehicle OBE 01,Physical,Physical
Bangkok Emergency Vehicle OBE 11,incident scene images,Bangkok Emergency Vehicle OBE 01,Physical,Physical
Bangkok Emergency Vehicle OBE 11,decision support information,Bangkok Emergency Vehicle OBE 02,Physical,Physical
Bangkok Emergency Vehicle OBE 11,incident scene status,Bangkok Emergency Vehicle OBE 02,Physical,Physical
Bangkok Emergency Vehicle OBE 11,incident scene images,Bangkok Emergency Vehicle OBE 02,Physical,Physical
Bangkok Emergency Vehicle OBE 11,decision support information,Bangkok Emergency Vehicle OBE 03,Physical,Physical
Bangkok Emergency Vehicle OBE 11,incident scene status,Bangkok Emergency Vehicle OBE 03,Physical,Physical
Bangkok Emergency Vehicle OBE 11,incident scene images,Bangkok Emergency Vehicle OBE 03,Physical,Physical
Bangkok Emergency Vehicle OBE 11,decision support information,Bangkok Emergency Vehicle OBE 04,Physical,Physical
Bangkok Emergency Vehicle OBE 11,incident scene status,Bangkok Emergency Vehicle OBE 04,Physical,Physical
Bangkok Emergency Vehicle OBE 11,incident scene images,Bangkok Emergency Vehicle OBE 04,Physical,Physical
Bangkok Emergency Vehicle OBE 11,decision support information,Bangkok Emergency Vehicle OBE 05,Physical,Physical
Bangkok Emergency Vehicle OBE 11,incident scene status,Bangkok Emergency Vehicle OBE 05,Physical,Physical
Bangkok Emergency Vehicle OBE 11,incident scene images,Bangkok Emergency Vehicle OBE 05,Physical,Physical
Bangkok Emergency Vehicle OBE 11,decision support information,Bangkok Emergency Vehicle OBE 06,Physical,Physical
Bangkok Emergency Vehicle OBE 11,incident scene status,Bangkok Emergency Vehicle OBE 06,Physical,Physical
Bangkok Emergency Vehicle OBE 11,incident scene images,Bangkok Emergency Vehicle OBE 06,Physical,Physical
Bangkok Emergency Vehicle OBE 11,decision support information,Bangkok Emergency Vehicle OBE 07,Physical,Physical
Bangkok Emergency Vehicle OBE 11,incident scene status,Bangkok Emergency Vehicle OBE 07,Physical,Physical
Bangkok Emergency Vehicle OBE 11,incident scene images,Bangkok Emergency Vehicle OBE 07,Physical,Physical
Bangkok Emergency Vehicle OBE 11,decision support information,Bangkok Emergency Vehicle OBE 08,Physical,Physical
Bangkok Emergency Vehicle OBE 11,incident scene status,Bangkok Emergency Vehicle OBE 08,Physical,Physical
Bangkok Emergency Vehicle OBE 11,incident scene images,Bangkok Emergency Vehicle OBE 08,Physical,Physical
Bangkok Emergency Vehicle OBE 11,decision support information,Bangkok Emergency Vehicle OBE 09,Physical,Physical
Bangkok Emergency Vehicle OBE 11,incident scene status,Bangkok Emergency Vehicle OBE 09,Physical,Physical
Bangkok Emergency Vehicle OBE 11,incident scene images,Bangkok Emergency Vehicle OBE 09,Physical,Physical
Bangkok Emergency Vehicle OBE 11,decision support information,Bangkok Emergency Vehicle OBE 10,Physical,Physical
Bangkok Emergency Vehicle OBE 11,incident scene status,Bangkok Emergency Vehicle OBE 10,Physical,Physical
Bangkok Emergency Vehicle OBE 11,incident scene images,Bangkok Emergency Vehicle OBE 10,Physical,Physical
Bangkok Emergency Vehicle OBE 11,decision support information,Bangkok Emergency Vehicle OBE 12,Physical,Physical
Bangkok Emergency Vehicle OBE 11,incident scene status,Bangkok Emergency Vehicle OBE 12,Physical,Physical
Bangkok Emergency Vehicle OBE 11,incident scene images,Bangkok Emergency Vehicle OBE 12,Physical,Physical
Bangkok Emergency Vehicle OBE 11,decision support information,Bangkok Emergency Vehicle OBE 13,Physical,Physical
Bangkok Emergency Vehicle OBE 11,incident scene status,Bangkok Emergency Vehicle OBE 13,Physical,Physical
Bangkok Emergency Vehicle OBE 11,incident scene images,Bangkok Emergency Vehicle OBE 13,Physical,Physical
Bangkok Emergency Vehicle OBE 11,decision support information,Bangkok Emergency Vehicle OBE 14,Physical,Physical
Bangkok Emergency Vehicle OBE 11,incident scene status,Bangkok Emergency Vehicle OBE 14,Physical,Physical
Bangkok Emergency Vehicle OBE 11,incident scene images,Bangkok Emergency Vehicle OBE 14,Physical,Physical
Bangkok Emergency Vehicle OBE 11,decision support information,Bangkok Emergency Vehicle OBE 15,Physical,Physical
Bangkok Emergency Vehicle OBE 11,incident scene status,Bangkok Emergency Vehicle OBE 15,Physical,Physical
Bangkok Emergency Vehicle OBE 11,incident scene images,Bangkok Emergency Vehicle OBE 15,Physical,Physical
Bangkok Emergency Vehicle OBE 12,decision support information,Bangkok Emergency Vehicle OBE 01,Physical,Physical
Bangkok Emergency Vehicle OBE 12,incident scene status,Bangkok Emergency Vehicle OBE 01,Physical,Physical
Bangkok Emergency Vehicle OBE 12,incident scene images,Bangkok Emergency Vehicle OBE 01,Physical,Physical
Bangkok Emergency Vehicle OBE 12,decision support information,Bangkok Emergency Vehicle OBE 02,Physical,Physical
Bangkok Emergency Vehicle OBE 12,incident scene status,Bangkok Emergency Vehicle OBE 02,Physical,Physical
Bangkok Emergency Vehicle OBE 12,incident scene images,Bangkok Emergency Vehicle OBE 02,Physical,Physical
Bangkok Emergency Vehicle OBE 12,decision support information,Bangkok Emergency Vehicle OBE 03,Physical,Physical
Bangkok Emergency Vehicle OBE 12,incident scene status,Bangkok Emergency Vehicle OBE 03,Physical,Physical
Bangkok Emergency Vehicle OBE 12,incident scene images,Bangkok Emergency Vehicle OBE 03,Physical,Physical
Bangkok Emergency Vehicle OBE 12,decision support information,Bangkok Emergency Vehicle OBE 04,Physical,Physical
Bangkok Emergency Vehicle OBE 12,incident scene status,Bangkok Emergency Vehicle OBE 04,Physical,Physical
Bangkok Emergency Vehicle OBE 12,incident scene images,Bangkok Emergency Vehicle OBE 04,Physical,Physical
Bangkok Emergency Vehicle OBE 12,decision support information,Bangkok Emergency Vehicle OBE 05,Physical,Physical
Bangkok Emergency Vehicle OBE 12,incident scene status,Bangkok Emergency Vehicle OBE 05,Physical,Physical
Bangkok Emergency Vehicle OBE 12,incident scene images,Bangkok Emergency Vehicle OBE 05,Physical,Physical
Bangkok Emergency Vehicle OBE 12,decision support information,Bangkok Emergency Vehicle OBE 06,Physical,Physical
Bangkok Emergency Vehicle OBE 12,incident scene status,Bangkok Emergency Vehicle OBE 06,Physical,Physical
Bangkok Emergency Vehicle OBE 12,incident scene images,Bangkok Emergency Vehicle OBE 06,Physical,Physical
Bangkok Emergency Vehicle OBE 12,decision support information,Bangkok Emergency Vehicle OBE 07,Physical,Physical
Bangkok Emergency Vehicle OBE 12,incident scene status,Bangkok Emergency Vehicle OBE 07,Physical,Physical
Bangkok Emergency Vehicle OBE 12,incident scene images,Bangkok Emergency Vehicle OBE 07,Physical,Physical
Bangkok Emergency Vehicle OBE 12,decision support information,Bangkok Emergency Vehicle OBE 08,Physical,Physical
Bangkok Emergency Vehicle OBE 12,incident scene status,Bangkok Emergency Vehicle OBE 08,Physical,Physical
Bangkok Emergency Vehicle OBE 12,incident scene images,Bangkok Emergency Vehicle OBE 08,Physical,Physical
Bangkok Emergency Vehicle OBE 12,decision support information,Bangkok Emergency Vehicle OBE 09,Physical,Physical
Bangkok Emergency Vehicle OBE 12,incident scene status,Bangkok Emergency Vehicle OBE 09,Physical,Physical
Bangkok Emergency Vehicle OBE 12,incident scene images,Bangkok Emergency Vehicle OBE 09,Physical,Physical
Bangkok Emergency Vehicle OBE 12,decision support information,Bangkok Emergency Vehicle OBE 10,Physical,Physical
Bangkok Emergency Vehicle OBE 12,incident scene status,Bangkok Emergency Vehicle OBE 10,Physical,Physical
Bangkok Emergency Vehicle OBE 12,incident scene images,Bangkok Emergency Vehicle OBE 10,Physical,Physical
Bangkok Emergency Vehicle OBE 12,decision support information,Bangkok Emergency Vehicle OBE 11,Physical,Physical
Bangkok Emergency Vehicle OBE 12,incident scene status,Bangkok Emergency Vehicle OBE 11,Physical,Physical
Bangkok Emergency Vehicle OBE 12,incident scene images,Bangkok Emergency Vehicle OBE 11,Physical,Physical
Bangkok Emergency Vehicle OBE 12,decision support information,Bangkok Emergency Vehicle OBE 13,Physical,Physical
Bangkok Emergency Vehicle OBE 12,incident scene status,Bangkok Emergency Vehicle OBE 13,Physical,Physical
Bangkok Emergency Vehicle OBE 12,incident scene images,Bangkok Emergency Vehicle OBE 13,Physical,Physical
Bangkok Emergency Vehicle OBE 12,decision support information,Bangkok Emergency Vehicle OBE 14,Physical,Physical
Bangkok Emergency Vehicle OBE 12,incident scene status,Bangkok Emergency Vehicle OBE 14,Physical,Physical
Bangkok Emergency Vehicle OBE 12,incident scene images,Bangkok Emergency Vehicle OBE 14,Physical,Physical
Bangkok Emergency Vehicle OBE 12,decision support information,Bangkok Emergency Vehicle OBE 15,Physical,Physical
Bangkok Emergency Vehicle OBE 12,incident scene status,Bangkok Emergency Vehicle OBE 15,Physical,Physical
Bangkok Emergency Vehicle OBE 12,incident scene images,Bangkok Emergency Vehicle OBE 15,Physical,Physical
Bangkok Emergency Vehicle OBE 13,decision support information,Bangkok Emergency Vehicle OBE 01,Physical,Physical
Bangkok Emergency Vehicle OBE 13,incident scene status,Bangkok Emergency Vehicle OBE 01,Physical,Physical
Bangkok Emergency Vehicle OBE 13,incident scene images,Bangkok Emergency Vehicle OBE 01,Physical,Physical
Bangkok Emergency Vehicle OBE 13,decision support information,Bangkok Emergency Vehicle OBE 02,Physical,Physical
Bangkok Emergency Vehicle OBE 13,incident scene status,Bangkok Emergency Vehicle OBE 02,Physical,Physical
Bangkok Emergency Vehicle OBE 13,incident scene images,Bangkok Emergency Vehicle OBE 02,Physical,Physical
Bangkok Emergency Vehicle OBE 13,decision support information,Bangkok Emergency Vehicle OBE 03,Physical,Physical
Bangkok Emergency Vehicle OBE 13,incident scene status,Bangkok Emergency Vehicle OBE 03,Physical,Physical
Bangkok Emergency Vehicle OBE 13,incident scene images,Bangkok Emergency Vehicle OBE 03,Physical,Physical
Bangkok Emergency Vehicle OBE 13,decision support information,Bangkok Emergency Vehicle OBE 04,Physical,Physical
Bangkok Emergency Vehicle OBE 13,incident scene status,Bangkok Emergency Vehicle OBE 04,Physical,Physical
Bangkok Emergency Vehicle OBE 13,incident scene images,Bangkok Emergency Vehicle OBE 04,Physical,Physical
Bangkok Emergency Vehicle OBE 13,decision support information,Bangkok Emergency Vehicle OBE 05,Physical,Physical
Bangkok Emergency Vehicle OBE 13,incident scene status,Bangkok Emergency Vehicle OBE 05,Physical,Physical
Bangkok Emergency Vehicle OBE 13,incident scene images,Bangkok Emergency Vehicle OBE 05,Physical,Physical
Bangkok Emergency Vehicle OBE 13,decision support information,Bangkok Emergency Vehicle OBE 06,Physical,Physical
Bangkok Emergency Vehicle OBE 13,incident scene status,Bangkok Emergency Vehicle OBE 06,Physical,Physical
Bangkok Emergency Vehicle OBE 13,incident scene images,Bangkok Emergency Vehicle OBE 06,Physical,Physical
Bangkok Emergency Vehicle OBE 13,decision support information,Bangkok Emergency Vehicle OBE 07,Physical,Physical
Bangkok Emergency Vehicle OBE 13,incident scene status,Bangkok Emergency Vehicle OBE 07,Physical,Physical
Bangkok Emergency Vehicle OBE 13,incident scene images,Bangkok Emergency Vehicle OBE 07,Physical,Physical
Bangkok Emergency Vehicle OBE 13,decision support information,Bangkok Emergency Vehicle OBE 08,Physical,Physical
Bangkok Emergency Vehicle OBE 13,incident scene status,Bangkok Emergency Vehicle OBE 08,Physical,Physical
Bangkok Emergency Vehicle OBE 13,incident scene images,Bangkok Emergency Vehicle OBE 08,Physical,Physical
Bangkok Emergency Vehicle OBE 13,decision support information,Bangkok Emergency Vehicle OBE 09,Physical,Physical
Bangkok Emergency Vehicle OBE 13,incident scene status,Bangkok Emergency Vehicle OBE 09,Physical,Physical
Bangkok Emergency Vehicle OBE 13,incident scene images,Bangkok Emergency Vehicle OBE 09,Physical,Physical
Bangkok Emergency Vehicle OBE 13,decision support information,Bangkok Emergency Vehicle OBE 10,Physical,Physical
Bangkok Emergency Vehicle OBE 13,incident scene status,Bangkok Emergency Vehicle OBE 10,Physical,Physical
Bangkok Emergency Vehicle OBE 13,incident scene images,Bangkok Emergency Vehicle OBE 10,Physical,Physical
Bangkok Emergency Vehicle OBE 13,decision support information,Bangkok Emergency Vehicle OBE 11,Physical,Physical
Bangkok Emergency Vehicle OBE 13,incident scene status,Bangkok Emergency Vehicle OBE 11,Physical,Physical
Bangkok Emergency Vehicle OBE 13,incident scene images,Bangkok Emergency Vehicle OBE 11,Physical,Physical
Bangkok Emergency Vehicle OBE 13,decision support information,Bangkok Emergency Vehicle OBE 12,Physical,Physical
Bangkok Emergency Vehicle OBE 13,incident scene status,Bangkok Emergency Vehicle OBE 12,Physical,Physical
Bangkok Emergency Vehicle OBE 13,incident scene images,Bangkok Emergency Vehicle OBE 12,Physical,Physical
Bangkok Emergency Vehicle OBE 13,decision support information,Bangkok Emergency Vehicle OBE 14,Physical,Physical
Bangkok Emergency Vehicle OBE 13,incident scene status,Bangkok Emergency Vehicle OBE 14,Physical,Physical
Bangkok Emergency Vehicle OBE 13,incident scene images,Bangkok Emergency Vehicle OBE 14,Physical,Physical
Bangkok Emergency Vehicle OBE 13,decision support information,Bangkok Emergency Vehicle OBE 15,Physical,Physical
Bangkok Emergency Vehicle OBE 13,incident scene status,Bangkok Emergency Vehicle OBE 15,Physical,Physical
Bangkok Emergency Vehicle OBE 13,incident scene images,Bangkok Emergency Vehicle OBE 15,Physical,Physical
Bangkok Emergency Vehicle OBE 14,decision support information,Bangkok Emergency Vehicle OBE 01,Physical,Physical
Bangkok Emergency Vehicle OBE 14,incident scene status,Bangkok Emergency Vehicle OBE 01,Physical,Physical
Bangkok Emergency Vehicle OBE 14,incident scene images,Bangkok Emergency Vehicle OBE 01,Physical,Physical
Bangkok Emergency Vehicle OBE 14,decision support information,Bangkok Emergency Vehicle OBE 02,Physical,Physical
Bangkok Emergency Vehicle OBE 14,incident scene status,Bangkok Emergency Vehicle OBE 02,Physical,Physical
Bangkok Emergency Vehicle OBE 14,incident scene images,Bangkok Emergency Vehicle OBE 02,Physical,Physical
Bangkok Emergency Vehicle OBE 14,decision support information,Bangkok Emergency Vehicle OBE 03,Physical,Physical
Bangkok Emergency Vehicle OBE 14,incident scene status,Bangkok Emergency Vehicle OBE 03,Physical,Physical
Bangkok Emergency Vehicle OBE 14,incident scene images,Bangkok Emergency Vehicle OBE 03,Physical,Physical
Bangkok Emergency Vehicle OBE 14,decision support information,Bangkok Emergency Vehicle OBE 04,Physical,Physical
Bangkok Emergency Vehicle OBE 14,incident scene status,Bangkok Emergency Vehicle OBE 04,Physical,Physical
Bangkok Emergency Vehicle OBE 14,incident scene images,Bangkok Emergency Vehicle OBE 04,Physical,Physical
Bangkok Emergency Vehicle OBE 14,decision support information,Bangkok Emergency Vehicle OBE 05,Physical,Physical
Bangkok Emergency Vehicle OBE 14,incident scene status,Bangkok Emergency Vehicle OBE 05,Physical,Physical
Bangkok Emergency Vehicle OBE 14,incident scene images,Bangkok Emergency Vehicle OBE 05,Physical,Physical
Bangkok Emergency Vehicle OBE 14,decision support information,Bangkok Emergency Vehicle OBE 06,Physical,Physical
Bangkok Emergency Vehicle OBE 14,incident scene status,Bangkok Emergency Vehicle OBE 06,Physical,Physical
Bangkok Emergency Vehicle OBE 14,incident scene images,Bangkok Emergency Vehicle OBE 06,Physical,Physical
